;Unnamed: 0;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million;total_cases_norm;people_vaccinated_norm
66963;66963;DEU;Europe;Germany;2021-12-12;6509863.0;32646.0;50248.286;105638.0;132.0;371.143;77590.303;389.104;598.903;1259.087;1.573;4.424;0.9;4907.0;58.486;;;2236.0;26.651;9994.0;119.117;89670280.0;;1068.77;;248930.0;2.967;0.197;5.1;tests performed;139168668.0;61534739.0;57746514.0;22153218.0;317439.0;1065632.0;165.87;73.34;68.83;26.4;12701.0;75355.0;0.09;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;79157.1;4.23;26.72;943.4643102;0.07759030339650894;0.7334254297571225
66964;66964;DEU;Europe;Germany;2021-12-13;6531606.0;21743.0;49377.857;105754.0;116.0;376.143;77849.456;259.152;588.529;1260.47;1.383;4.483;0.89;4925.0;58.701;;;2230.0;26.579;9752.0;116.233;;;;;245145.0;2.922;;;tests performed;139975748.0;61588988.0;57808709.0;22846248.0;807080.0;1073485.0;166.84;73.41;68.9;27.23;12795.0;73365.0;0.087;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.07784945569614264;0.7340720173072688
66965;66965;DEU;Europe;Germany;2021-12-14;6562429.0;30823.0;48629.857;106227.0;473.0;386.714;78216.831;367.376;579.614;1266.107;5.638;4.609;0.87;4895.0;58.343;;;2231.0;26.591;9371.0;111.692;;;;;241361.0;2.877;;;tests performed;141326248.0;61676772.0;57921984.0;23998173.0;1350500.0;1094505.0;168.45;73.51;69.04;28.6;13045.0;72402.0;0.086;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.07821683146450989;0.7351183046397916
66966;66966;DEU;Europe;Germany;2021-12-15;6613730.0;51301.0;46015.571;106680.0;453.0;376.143;78828.282;611.451;548.454;1271.507;5.399;4.483;0.85;4826.0;57.521;;;2220.0;26.46;9159.0;109.165;;;;;237576.0;2.832;;;tests performed;142887185.0;61781326.0;58048196.0;25330529.0;1560937.0;1114038.0;170.31;73.64;69.19;30.19;13278.0;72858.0;0.087;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.07882828214397032;0.7363644716607133
66967;66967;DEU;Europe;Germany;2021-12-16;6670407.0;56677.0;44025.0;107202.0;522.0;384.286;79503.809;675.527;524.729;1277.728;6.222;4.58;0.84;4765.0;56.793;;;2179.0;25.971;8863.0;105.637;;;;;233791.0;2.787;;;tests performed;144348295.0;61885935.0;58186553.0;26550984.0;1461110.0;1133886.0;172.05;73.76;69.35;31.65;13515.0;74395.0;0.089;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.07950380874500693;0.7376112942202673
66968;66968;DEU;Europe;Germany;2021-12-17;6721375.0;50968.0;42550.714;107639.0;437.0;377.571;80111.29;607.482;507.157;1282.937;5.209;4.5;0.84;4685.0;55.84;;;2176.0;25.935;8556.0;101.978;;;;;230006.0;2.741;;;tests performed;145626110.0;61991587.0;58302155.0;27609336.0;1277815.0;1141734.0;173.57;73.89;69.49;32.91;13608.0;78253.0;0.093;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08011129043602151;0.7388705481760645
66969;66969;DEU;Europe;Germany;2021-12-18;6764188.0;42813.0;40995.857;108053.0;414.0;363.857;80621.574;510.283;488.625;1287.871;4.934;4.337;0.85;4660.0;55.542;;;2121.0;25.28;8309.0;99.034;;;;;226221.0;2.696;;;tests performed;146763171.0;62099248.0;58380720.0;28561016.0;1137061.0;1130277.0;174.93;74.02;69.58;34.04;13472.0;83193.0;0.099;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08062157362620766;0.7401537471702632
66970;66970;DEU;Europe;Germany;2021-12-19;6793536.0;29348.0;40524.714;108233.0;180.0;370.714;80971.369;349.795;483.009;1290.017;2.145;4.419;0.85;4640.0;55.304;;;2063.0;24.589;8068.0;96.162;91227334.0;;1087.328;;222436.0;2.651;0.184;5.4;tests performed;147112619.0;62141405.0;58403023.0;28846193.0;349448.0;1134850.0;175.34;74.07;69.61;34.38;13526.0;86667.0;0.103;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;83113.7;4.4;20.98;990.6225675;0.08097136904034782;0.7406562115723999
66971;66971;DEU;Europe;Germany;2021-12-20;6809622.0;16086.0;39716.571;108352.0;119.0;371.143;81163.096;191.727;473.377;1291.435;1.418;4.424;0.83;4620.0;55.065;;;2022.0;24.1;7970.0;94.994;;;;;216071.0;2.575;;;tests performed;148006327.0;62216618.0;58493722.0;29575246.0;893708.0;1147226.0;176.41;74.16;69.72;35.25;13674.0;89661.0;0.107;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08116309621193903;0.741552666611371
66972;66972;DEU;Europe;Germany;2021-12-21;6833050.0;23428.0;38660.143;108814.0;462.0;369.571;81442.332;279.236;460.786;1296.941;5.507;4.405;0.81;4562.0;54.374;;;1958.0;23.337;7732.0;92.157;;;;;209706.0;2.499;;;tests performed;149247074.0;62316307.0;58630799.0;30580620.0;1240747.0;1131547.0;177.89;74.27;69.88;36.45;13487.0;91362.0;0.109;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08144233183148639;0.7427408482605539
66973;66973;DEU;Europe;Germany;2021-12-22;6878709.0;45659.0;37854.143;109324.0;510.0;377.714;81986.536;544.204;451.179;1303.02;6.079;4.502;0.79;4470.0;53.277;;;1894.0;22.574;7342.0;87.508;;;;;203341.0;2.424;;;tests performed;150465343.0;62417149.0;58757464.0;31572447.0;1218269.0;1082594.0;179.34;74.39;70.03;37.63;12903.0;90832.0;0.108;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08198653616616765;0.7439427723832445
66974;66974;DEU;Europe;Germany;2021-12-23;6923636.0;44927.0;36175.571;109749.0;425.0;363.857;82522.016;535.48;431.172;1308.086;5.066;4.337;0.77;4384.0;52.252;;;1832.0;21.835;6951.0;82.848;;;;;196976.0;2.348;;;tests performed;151136015.0;62476532.0;58831522.0;32110337.0;670672.0;969674.0;180.14;74.47;70.12;38.27;11557.0;84371.0;0.101;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0825220158775986;0.7446505514849852
66975;66975;DEU;Europe;Germany;2021-12-24;6959067.0;35431.0;33956.0;110119.0;370.0;354.286;82944.314;422.298;404.718;1312.496;4.41;4.223;0.77;4282.0;51.037;;;1769.0;21.085;6644.0;79.189;;;;;190611.0;2.272;;;tests performed;151184812.0;62480533.0;58836802.0;32149909.0;48797.0;794100.0;180.2;74.47;70.13;38.32;9465.0;69849.0;0.083;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08294431386445972;0.7446982389407564
66976;66976;DEU;Europe;Germany;2021-12-25;6981281.0;22214.0;31013.286;110276.0;157.0;317.571;83209.08;264.766;369.644;1314.367;1.871;3.785;0.78;4273.0;50.929;;;1775.0;21.156;6014.0;71.68;;;;;184246.0;2.196;;;tests performed;151212790.0;62482180.0;58838790.0;32174279.0;27978.0;635660.0;180.23;74.47;70.13;38.35;7576.0;54705.0;0.065;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08320907995856186;0.7447178693430696
66977;66977;DEU;Europe;Germany;2021-12-26;6991381.0;10100.0;28263.571;110364.0;88.0;304.429;83329.461;120.381;336.87;1315.416;1.049;3.628;0.81;4234.0;50.465;;;1747.0;20.822;5597.0;66.71;92472500.0;;1102.169;;177881.0;2.12;0.163;6.1;tests performed;151275261.0;62487476.0;58843594.0;32226681.0;62471.0;594663.0;180.3;74.48;70.13;38.41;7088.0;49439.0;0.059;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;86251.5;4.52;16.32;1028.021642;0.08332946068920162;0.744780991753908
66978;66978;DEU;Europe;Germany;2021-12-27;7005289.0;13908.0;27952.429;110433.0;69.0;297.286;83495.229;165.768;333.162;1316.238;0.822;3.543;0.85;4206.0;50.131;;;1706.0;20.334;5506.0;65.625;;;;;172070.0;2.051;;;tests performed;151880496.0;62537581.0;58908084.0;32717841.0;605235.0;553453.0;181.02;74.54;70.21;39.0;6597.0;45852.0;0.055;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08349522853095782;0.7453781874478392
66979;66979;DEU;Europe;Germany;2021-12-28;7026369.0;21080.0;27617.0;110805.0;372.0;284.429;83746.479;251.25;329.164;1320.672;4.434;3.39;0.88;4128.0;49.201;;;1644.0;19.595;5410.0;64.481;;;;;166260.0;1.982;;;tests performed;152628731.0;62602116.0;58988636.0;33321389.0;748235.0;483094.0;181.92;74.61;70.31;39.72;5758.0;40830.0;0.049;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0837464786103525;0.7461473726410904
66980;66980;DEU;Europe;Germany;2021-12-29;7066412.0;40043.0;26814.714;111219.0;414.0;270.714;84223.746;477.268;319.601;1325.606;4.934;3.227;0.91;4004.0;47.723;;;1589.0;18.939;5298.0;63.146;;;;;160450.0;1.912;;;tests performed;153328517.0;62666888.0;59061501.0;33883895.0;699786.0;409025.0;182.75;74.69;70.39;40.39;4875.0;35677.0;0.043;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08422374649124437;0.7469193826099022
66981;66981;DEU;Europe;Germany;2021-12-30;7109182.0;42770.0;26506.571;111602.0;383.0;264.714;84733.517;509.771;315.929;1330.171;4.565;3.155;0.94;3913.0;46.639;;;1548.0;18.45;5276.0;62.884;;;;;154639.0;1.843;;;tests performed;153814743.0;62713528.0;59113975.0;34271286.0;486226.0;382675.0;183.33;74.75;70.46;40.85;4561.0;33857.0;0.04;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08473351716940898;0.747475279370005
66982;66982;DEU;Europe;Germany;2021-12-31;7150422.0;41240.0;27336.429;111925.0;323.0;258.0;85225.052;491.535;325.82;1334.021;3.85;3.075;0.98;3832.0;45.673;;;1502.0;17.902;5278.0;62.908;;;;;148829.0;1.774;;;tests performed;153874225.0;62718299.0;59120055.0;34319958.0;59482.0;384202.0;183.4;74.75;70.46;40.91;4579.0;33967.0;0.04;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08522505195471429;0.747532144366627
66983;66983;DEU;Europe;Germany;2022-01-01;7176814.0;26392.0;27933.286;112109.0;184.0;261.857;85539.615;314.563;332.934;1336.214;2.193;3.121;1.01;3825.0;45.59;;;1491.0;17.771;5327.0;63.492;;;;;143018.0;1.705;;;tests performed;153902911.0;62720516.0;59122955.0;34343527.0;28686.0;384303.0;183.44;74.76;70.47;40.93;4580.0;34048.0;0.041;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08553961514709495;0.7475585685329467
66984;66984;DEU;Europe;Germany;2022-01-02;7189329.0;12515.0;28278.286;112155.0;46.0;255.857;85688.78;149.165;337.046;1336.762;0.548;3.05;1.06;3806.0;45.363;;;1472.0;17.545;5326.0;63.48;93432954.0;;1113.617;;137208.0;1.635;0.215;4.7;tests performed;154057038.0;62736935.0;59137259.0;34466958.0;154127.0;397397.0;183.62;74.78;70.49;41.08;4737.0;35637.0;0.042;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;89349.5;4.63;16.39;1064.946346;0.08568877998313025;0.7477542646929837
66985;66985;DEU;Europe;Germany;2022-01-03;7207847.0;18518.0;28936.857;112223.0;68.0;255.714;85909.494;220.714;344.895;1337.573;0.81;3.048;1.13;3802.0;45.316;;;1431.0;17.056;5328.0;63.504;;;;;148227.0;1.767;;;tests performed;154538537.0;62776409.0;59199422.0;34847138.0;481499.0;379720.0;184.19;74.82;70.56;41.53;4526.0;34118.0;0.041;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08590949388114877;0.7482247507287534
66986;66986;DEU;Europe;Germany;2022-01-04;7238408.0;30561.0;30291.286;112579.0;356.0;253.429;86273.747;364.253;361.038;1341.816;4.243;3.021;1.2;3670.0;43.742;;;1418.0;16.901;5371.0;64.016;;;;;159246.0;1.898;;;tests performed;155239439.0;62833848.0;59295690.0;35395064.0;700902.0;372958.0;185.03;74.89;70.67;42.19;4445.0;33105.0;0.039;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08627374690184993;0.7489093595195669
66987;66987;DEU;Europe;Germany;2022-01-05;7297320.0;58912.0;32986.857;112925.0;346.0;243.714;86975.912;702.165;393.167;1345.94;4.124;2.905;1.26;3561.0;42.443;;;1401.0;16.698;5313.0;63.325;;;;;170265.0;2.029;;;tests performed;156056183.0;62894209.0;59409108.0;36038529.0;816744.0;389667.0;186.0;74.96;70.81;42.95;4644.0;32474.0;0.039;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08697591220912217;0.7496287952900765
66988;66988;DEU;Europe;Germany;2022-01-06;7361660.0;64340.0;36068.286;113368.0;443.0;252.286;87742.773;766.861;429.894;1351.22;5.28;3.007;1.29;3439.0;40.989;;;1395.0;16.627;5236.0;62.407;;;;;181284.0;2.161;;;tests performed;156739012.0;62945629.0;59501800.0;36577762.0;682829.0;417753.0;186.82;75.02;70.92;43.6;4979.0;33157.0;0.04;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0877427732199501;0.7502416643167593
66989;66989;DEU;Europe;Germany;2022-01-07;7417995.0;56335.0;38224.714;113632.0;264.0;243.857;88414.224;671.45;455.596;1354.367;3.147;2.907;1.3;3380.0;40.286;;;1425.0;16.984;5013.0;59.749;;;;;192303.0;2.292;;;tests performed;157504748.0;63002309.0;59619966.0;37169622.0;765736.0;518646.0;187.73;75.09;71.06;44.3;6182.0;40573.0;0.048;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08841422356258286;0.7509172266744486
66990;66990;DEU;Europe;Germany;2022-01-08;7473884.0;55889.0;42438.571;113900.0;268.0;255.857;89080.358;666.135;505.82;1357.561;3.194;3.05;1.32;3314.0;39.499;;;1374.0;16.377;5220.0;62.217;;;;;203322.0;2.423;;;tests performed;158023668.0;63048029.0;59702793.0;37560206.0;518920.0;588680.0;188.35;75.15;71.16;44.77;7016.0;46788.0;0.056;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08908035808285272;0.7514621580610674
66991;66991;DEU;Europe;Germany;2022-01-09;7510436.0;36552.0;45872.429;113977.0;77.0;260.286;89516.017;435.659;546.748;1358.479;0.918;3.102;1.33;3273.0;39.011;;;1339.0;15.959;5336.0;63.599;94933341.0;;1131.5;;214341.0;2.555;0.228;4.4;tests performed;158208808.0;63066738.0;59737614.0;37691916.0;185140.0;593110.0;188.57;75.17;71.2;44.92;7069.0;47115.0;0.056;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;90114.9;4.62;3.84;1074.06906;0.08951601713892643;0.7516851484659722
66992;66992;DEU;Europe;Germany;2022-01-10;7535691.0;25255.0;46834.857;114029.0;52.0;258.0;89817.029;301.011;558.219;1359.098;0.62;3.075;1.33;3249.0;38.724;;;1294.0;15.423;5283.0;62.967;;;;;225630.0;2.689;;;tests performed;158768068.0;63104094.0;59822480.0;38129450.0;559260.0;604219.0;189.23;75.21;71.3;45.45;7202.0;46812.0;0.056;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.08981702855994694;0.7521303903049603
66993;66993;DEU;Europe;Germany;2022-01-11;7581381.0;45690.0;48996.143;114351.0;322.0;253.143;90361.602;544.574;583.979;1362.936;3.838;3.017;1.35;3153.0;37.58;;;1252.0;14.922;5175.0;61.68;;;;;236918.0;2.824;;;tests performed;159564045.0;63158441.0;59943673.0;38750723.0;795977.0;617801.0;190.18;75.28;71.45;46.19;7363.0;46370.0;0.055;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09036160238003908;0.7527781459057602
66994;66994;DEU;Europe;Germany;2022-01-12;7661811.0;80430.0;52070.143;114735.0;384.0;258.571;91320.238;958.636;620.618;1367.513;4.577;3.082;1.37;3048.0;36.329;;;1198.0;14.279;4961.0;59.13;;;;;248207.0;2.958;;;tests performed;160444478.0;63218223.0;60078528.0;39436999.0;880433.0;626899.0;191.23;75.35;71.61;47.0;7472.0;46288.0;0.055;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09132023823799511;0.7534906806423053
66995;66995;DEU;Europe;Germany;2022-01-13;7743228.0;81417.0;54509.714;115051.0;316.0;240.429;92290.638;970.4;649.695;1371.28;3.766;2.866;1.38;2956.0;35.232;;;1179.0;14.052;4903.0;58.438;;;;;259495.0;3.093;;;tests performed;161280825.0;63276500.0;60205286.0;40088915.0;836347.0;648830.0;192.23;75.42;71.76;47.78;7733.0;47267.0;0.056;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09229063803467802;0.7541852774580967
66996;66996;DEU;Europe;Germany;2022-01-14;7835451.0;92223.0;59636.571;115337.0;286.0;243.571;93389.833;1099.195;710.801;1374.688;3.409;2.903;1.39;2868.0;34.183;;;1120.0;13.349;4993.0;59.511;;;;;270784.0;3.227;;;tests performed;162059321.0;63338967.0;60320285.0;40690481.0;778496.0;650653.0;193.16;75.49;71.9;48.5;7755.0;48094.0;0.057;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09338983329426125;0.7549298143987774
66997;66997;DEU;Europe;Germany;2022-01-15;7913473.0;78022.0;62798.429;115572.0;235.0;238.857;94319.768;929.935;748.487;1377.489;2.801;2.847;1.39;2797.0;33.337;;;1095.0;13.051;5053.0;60.226;;;;;282072.0;3.362;;;tests performed;162525369.0;63397665.0;60391701.0;41026506.0;466048.0;643100.0;193.71;75.56;71.98;48.9;7665.0;49948.0;0.06;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09431976847901127;0.7556294290648261
66998;66998;DEU;Europe;Germany;2022-01-16;7965977.0;52504.0;65077.286;115619.0;47.0;234.571;94945.558;625.789;775.649;1378.049;0.56;2.796;1.39;2742.0;32.682;;;1091.0;13.004;5110.0;60.905;96986867.0;;1155.975;;293361.0;3.497;0.244;4.1;tests performed;162679865.0;63416568.0;60415202.0;41138805.0;154496.0;638722.0;193.9;75.59;72.01;49.03;7613.0;49976.0;0.06;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;89672.1;4.55;-2.19;1068.791378;0.09494555757619048;0.75585473173327
66999;66999;DEU;Europe;Germany;2022-01-17;8000122.0;34145.0;66347.286;115649.0;30.0;231.429;95352.528;406.97;790.786;1378.407;0.358;2.758;1.4;2744.0;32.705;;;1060.0;12.634;5153.0;61.418;;;;;302995.0;3.611;;;tests performed;163160251.0;63456094.0;60489588.0;41505642.0;480386.0;627455.0;194.47;75.63;72.1;49.47;7479.0;50286.0;0.06;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09535252787794242;0.7563258375510192
67000;67000;DEU;Europe;Germany;2022-01-18;8074527.0;74405.0;70449.429;115842.0;193.0;213.0;96239.352;886.825;839.679;1380.707;2.3;2.539;1.42;2667.0;31.788;;;1044.0;12.443;5321.0;63.42;;;;;312629.0;3.726;;;tests performed;163812244.0;63506736.0;60587705.0;42009506.0;651993.0;606886.0;195.25;75.69;72.21;50.07;7233.0;49756.0;0.059;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09623935245846237;0.7569294336857775
67001;67001;DEU;Europe;Germany;2022-01-19;8186850.0;112323.0;75005.571;116081.0;239.0;192.286;97578.117;1338.765;893.983;1383.556;2.849;2.292;1.44;2570.0;30.632;;;1036.0;12.348;5572.0;66.412;;;;;322263.0;3.841;;;tests performed;164492694.0;63565322.0;60694151.0;42525550.0;680450.0;578317.0;196.06;75.76;72.34;50.69;6893.0;49586.0;0.059;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09757811729090293;0.7576277134367935
67002;67002;DEU;Europe;Germany;2022-01-20;8320386.0;133536.0;82451.143;116315.0;234.0;180.571;99169.717;1591.6;982.726;1386.345;2.789;2.152;1.46;2447.0;29.166;;;1023.0;12.193;5871.0;69.976;;;;;331897.0;3.956;;;tests performed;165193343.0;63623090.0;60801510.0;43061362.0;700649.0;558931.0;196.89;75.83;72.47;51.32;6662.0;49513.0;0.059;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.09916971741433966;0.758316243540516
67003;67003;DEU;Europe;Germany;2022-01-21;8460546.0;140160.0;89299.286;116485.0;170.0;164.0;100840.268;1670.551;1064.348;1388.371;2.026;1.955;1.47;2418.0;28.82;;;1034.0;12.324;6144.0;73.23;;;;;341531.0;4.071;;;tests performed;165789776.0;63676360.0;60896460.0;43509936.0;596433.0;532922.0;197.6;75.9;72.58;51.86;6352.0;48199.0;0.057;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.10084026822686132;0.7589511625030091
67004;67004;DEU;Europe;Germany;2022-01-22;8596007.0;135461.0;97504.857;116664.0;179.0;156.0;102454.812;1614.544;1162.149;1390.505;2.133;1.859;1.46;2398.0;28.581;;;1053.0;12.551;6481.0;77.246;;;;;351165.0;4.185;;;tests performed;166085434.0;63714654.0;60954181.0;43709704.0;295658.0;508581.0;197.96;75.94;72.65;52.1;6062.0;45284.0;0.054;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.10245481220242494;0.7594075842553971
67005;67005;DEU;Europe;Germany;2022-01-23;8681447.0;85440.0;102210.0;116718.0;54.0;157.0;103473.162;1018.349;1218.229;1391.148;0.644;1.871;1.44;2424.0;28.891;;;1048.0;12.491;6610.0;78.784;99512461.0;;1186.078;;360799.0;4.3;0.321;3.1;tests performed;166193156.0;63727921.0;60980785.0;43777577.0;107722.0;501899.0;198.08;75.96;72.68;52.18;5982.0;44479.0;0.053;63.89;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;89160.1;4.48;-2.53;1062.688909;0.10347316167033198;0.7595657120923671
67006;67006;DEU;Europe;Germany;2022-01-24;8744840.0;63393.0;106388.286;116746.0;28.0;156.714;104228.735;755.574;1268.03;1391.482;0.334;1.868;1.43;2432.0;28.987;;;1108.0;13.206;6816.0;81.239;;;;;361597.0;4.31;;;tests performed;166549696.0;63758966.0;61045931.0;44038124.0;356540.0;484206.0;198.51;75.99;72.76;52.49;5771.0;43267.0;0.052;48.15;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.10422873549780191;0.7599357338530316
67007;67007;DEU;Europe;Germany;2022-01-25;8871795.0;126955.0;113895.429;116960.0;214.0;159.714;105741.897;1513.162;1357.506;1394.033;2.551;1.904;1.42;2396.0;28.558;;;1161.0;13.838;7141.0;85.113;;;;;362394.0;4.319;;;tests performed;167049593.0;63800454.0;61132527.0;44410495.0;499897.0;462478.0;199.1;76.04;72.86;52.93;5512.0;41960.0;0.05;48.15;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.10574189744417525;0.760430224521624
67008;67008;DEU;Europe;Germany;2022-01-26;9035795.0;164000.0;121277.857;117126.0;166.0;149.286;107696.594;1954.697;1445.497;1396.011;1.979;1.779;1.41;2364.0;28.176;;;1189.0;14.172;7476.0;89.106;;;;;363191.0;4.329;;;tests performed;167552965.0;63841939.0;61217547.0;44787588.0;503372.0;437182.0;199.7;76.09;72.96;53.38;5211.0;39517.0;0.047;48.15;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.10769659445654363;0.7609246794335636
